ID,Titulo,Spotify Link,Youtube Link,Apple Link,Imagen Cover
7tE5kDjIdFsZfLSB1Js3ni,ParecÃ­amos esposos,https://open.spotify.com/track/7tE5kDjIdFsZfLSB1Js3ni,https://music.youtube.com/search?q=Parec%C3%ADamos%20esposos%20Diosmasgym,https://music.apple.com/us/search?term=Parec%C3%ADamos%20esposos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
5CJmk4i2FXr7KrjFy4hxPd,"No busco ser amado , busco al ser que me amÃ³ primero_",https://open.spotify.com/track/5CJmk4i2FXr7KrjFy4hxPd,https://music.youtube.com/search?q=No%20busco%20ser%20amado%20%2C%20busco%20al%20ser%20que%20me%20am%C3%B3%20primero_%20Diosmasgym,https://music.apple.com/us/search?term=No%20busco%20ser%20amado%20%2C%20busco%20al%20ser%20que%20me%20am%C3%B3%20primero_%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
6x8S4RzrWqc8YRA44uOoyY,Cuando ya es feliz,https://open.spotify.com/track/6x8S4RzrWqc8YRA44uOoyY,https://music.youtube.com/search?q=Cuando%20ya%20es%20feliz%20Diosmasgym,https://music.apple.com/us/search?term=Cuando%20ya%20es%20feliz%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
2PlE5QJ9PqEFOaAHKHaCZU,Sin Etiquetas,https://open.spotify.com/track/2PlE5QJ9PqEFOaAHKHaCZU,https://music.youtube.com/search?q=Sin%20Etiquetas%20Diosmasgym,https://music.apple.com/us/search?term=Sin%20Etiquetas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
3cB6N9B5dbpt0hve17uH9L,Ser lo que predicamos,https://open.spotify.com/track/3cB6N9B5dbpt0hve17uH9L,https://music.youtube.com/search?q=Ser%20lo%20que%20predicamos%20Diosmasgym,https://music.apple.com/us/search?term=Ser%20lo%20que%20predicamos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
1Nq5ad13jny9QmSnXITLe9,Â¿Ser cristiano?,https://open.spotify.com/track/1Nq5ad13jny9QmSnXITLe9,https://music.youtube.com/search?q=%C2%BFSer%20cristiano%3F%20Diosmasgym,https://music.apple.com/us/search?term=%C2%BFSer%20cristiano%3F%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
55CX53VYLiwm276o50lsx3,Todo Se DerrumbÃ³,https://open.spotify.com/track/55CX53VYLiwm276o50lsx3,https://music.youtube.com/search?q=Todo%20Se%20Derrumb%C3%B3%20Diosmasgym,https://music.apple.com/us/search?term=Todo%20Se%20Derrumb%C3%B3%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
0mNgnapaXiY5w8sz7cnltz,Mi madre dice que nunca aceptarÃ¡ a mi novio,https://open.spotify.com/track/0mNgnapaXiY5w8sz7cnltz,https://music.youtube.com/search?q=Mi%20madre%20dice%20que%20nunca%20aceptar%C3%A1%20a%20mi%20novio%20Diosmasgym,https://music.apple.com/us/search?term=Mi%20madre%20dice%20que%20nunca%20aceptar%C3%A1%20a%20mi%20novio%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
7qX6fl1Ig58fMocFmRJ88j,"Todo en exceso es malo, excepto el amor de DIOS",https://open.spotify.com/track/7qX6fl1Ig58fMocFmRJ88j,https://music.youtube.com/search?q=Todo%20en%20exceso%20es%20malo%2C%20excepto%20el%20amor%20de%20DIOS%20Diosmasgym,https://music.apple.com/us/search?term=Todo%20en%20exceso%20es%20malo%2C%20excepto%20el%20amor%20de%20DIOS%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
4ifhBY4qVt58SmGRg60KgM,Agradar a Dios ese es mi objetivo,https://open.spotify.com/track/4ifhBY4qVt58SmGRg60KgM,https://music.youtube.com/search?q=Agradar%20a%20Dios%20ese%20es%20mi%20objetivo%20Diosmasgym,https://music.apple.com/us/search?term=Agradar%20a%20Dios%20ese%20es%20mi%20objetivo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e46832a033c0e5e5f417e4ec
62SyOoGoZrCXXL9JMMNI36,Anduve con la Ex-novia de mi amigo,https://open.spotify.com/track/62SyOoGoZrCXXL9JMMNI36,https://music.youtube.com/search?q=Anduve%20con%20la%20Ex-novia%20de%20mi%20amigo%20Diosmasgym,https://music.apple.com/us/search?term=Anduve%20con%20la%20Ex-novia%20de%20mi%20amigo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
6ZHbxxgyhv5hZjJNFqnGGB,Cuando Todo CambiÃ³,https://open.spotify.com/track/6ZHbxxgyhv5hZjJNFqnGGB,https://music.youtube.com/search?q=Cuando%20Todo%20Cambi%C3%B3%20Diosmasgym,https://music.apple.com/us/search?term=Cuando%20Todo%20Cambi%C3%B3%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
3k5jJdMW5kNPDdLL2G0eel,Los sueÃ±os me persiguen,https://open.spotify.com/track/3k5jJdMW5kNPDdLL2G0eel,https://music.youtube.com/search?q=Los%20sue%C3%B1os%20me%20persiguen%20Diosmasgym,https://music.apple.com/us/search?term=Los%20sue%C3%B1os%20me%20persiguen%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
0U9X3yVkLoTufck8ycLVZD,Me amas,https://open.spotify.com/track/0U9X3yVkLoTufck8ycLVZD,https://music.youtube.com/search?q=Me%20amas%20Diosmasgym,https://music.apple.com/us/search?term=Me%20amas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
6a3uPIJJ5p4gM3KJbeEzxp,Mi Viaje Eterno,https://open.spotify.com/track/6a3uPIJJ5p4gM3KJbeEzxp,https://music.youtube.com/search?q=Mi%20Viaje%20Eterno%20Diosmasgym,https://music.apple.com/us/search?term=Mi%20Viaje%20Eterno%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
0XP7ztStr7ZNqxCsjqa5S3,No cristiano para los cristianos y cristiano para los no cristianos,https://open.spotify.com/track/0XP7ztStr7ZNqxCsjqa5S3,https://music.youtube.com/search?q=No%20cristiano%20para%20los%20cristianos%20y%20cristiano%20para%20los%20no%20cristianos%20Diosmasgym,https://music.apple.com/us/search?term=No%20cristiano%20para%20los%20cristianos%20y%20cristiano%20para%20los%20no%20cristianos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
0lzwAMfzAUkKFKOoxbuB8y,Para lo que llegue a tu vida,https://open.spotify.com/track/0lzwAMfzAUkKFKOoxbuB8y,https://music.youtube.com/search?q=Para%20lo%20que%20llegue%20a%20tu%20vida%20Diosmasgym,https://music.apple.com/us/search?term=Para%20lo%20que%20llegue%20a%20tu%20vida%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
1Sga0oc7CLOOPOnGGNmOSv,Piropos cristianos 3,https://open.spotify.com/track/1Sga0oc7CLOOPOnGGNmOSv,https://music.youtube.com/search?q=Piropos%20cristianos%203%20Diosmasgym,https://music.apple.com/us/search?term=Piropos%20cristianos%203%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
1qmvVa4B1so9jELK4c3OVY,Una oraciÃ³n,https://open.spotify.com/track/1qmvVa4B1so9jELK4c3OVY,https://music.youtube.com/search?q=Una%20oraci%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Una%20oraci%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
2bDjKDp2FPTv8v0Hes59AG,Yo lo voy a cambiar,https://open.spotify.com/track/2bDjKDp2FPTv8v0Hes59AG,https://music.youtube.com/search?q=Yo%20lo%20voy%20a%20cambiar%20Diosmasgym,https://music.apple.com/us/search?term=Yo%20lo%20voy%20a%20cambiar%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27349df6fe7fa144066a40ce97a
55GuSrBlhmEN652YAI2dKI,Yo No Oculto Lo Que Soy,https://open.spotify.com/track/55GuSrBlhmEN652YAI2dKI,https://music.youtube.com/search?q=Yo%20No%20Oculto%20Lo%20Que%20Soy%20Diosmasgym,https://music.apple.com/us/search?term=Yo%20No%20Oculto%20Lo%20Que%20Soy%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
0HgxXBdbH32TYuiNruejgT,Tuve que odiarme para perdonarme,https://open.spotify.com/track/0HgxXBdbH32TYuiNruejgT,https://music.youtube.com/search?q=Tuve%20que%20odiarme%20para%20perdonarme%20Diosmasgym,https://music.apple.com/us/search?term=Tuve%20que%20odiarme%20para%20perdonarme%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
0pLtsWsZHCRA3B4CB1TmUY,Toc toc no lo hagas,https://open.spotify.com/track/0pLtsWsZHCRA3B4CB1TmUY,https://music.youtube.com/search?q=Toc%20toc%20no%20lo%20hagas%20Diosmasgym,https://music.apple.com/us/search?term=Toc%20toc%20no%20lo%20hagas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
2qKp8kcGexcHwxtNXySrxJ,No soy feliz,https://open.spotify.com/track/2qKp8kcGexcHwxtNXySrxJ,https://music.youtube.com/search?q=No%20soy%20feliz%20Diosmasgym,https://music.apple.com/us/search?term=No%20soy%20feliz%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
3bdoUjAnlNykQAsyyTp4Wl,Los protestantes,https://open.spotify.com/track/3bdoUjAnlNykQAsyyTp4Wl,https://music.youtube.com/search?q=Los%20protestantes%20Diosmasgym,https://music.apple.com/us/search?term=Los%20protestantes%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
3WjdyooVbdsXKDS7hFX0wJ,La que Trata Bonito,https://open.spotify.com/track/3WjdyooVbdsXKDS7hFX0wJ,https://music.youtube.com/search?q=La%20que%20Trata%20Bonito%20Diosmasgym,https://music.apple.com/us/search?term=La%20que%20Trata%20Bonito%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
3q7Jc1LAydeFq32nRjY3l8,La he pasado mal (Tiene pareja),https://open.spotify.com/track/3q7Jc1LAydeFq32nRjY3l8,https://music.youtube.com/search?q=La%20he%20pasado%20mal%20(Tiene%20pareja)%20Diosmasgym,https://music.apple.com/us/search?term=La%20he%20pasado%20mal%20(Tiene%20pareja)%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
7CVcg65rufjc2ynWZtOPeW,El fin de la relaciÃ³n,https://open.spotify.com/track/7CVcg65rufjc2ynWZtOPeW,https://music.youtube.com/search?q=El%20fin%20de%20la%20relaci%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=El%20fin%20de%20la%20relaci%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
4f35M7Phc3XRdEWmseME37,Donde debo de congregarme,https://open.spotify.com/track/4f35M7Phc3XRdEWmseME37,https://music.youtube.com/search?q=Donde%20debo%20de%20congregarme%20Diosmasgym,https://music.apple.com/us/search?term=Donde%20debo%20de%20congregarme%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
4VDVtDPAbp1zEhM7NSIUkj,Cuando allÃ¡ se pase lista,https://open.spotify.com/track/4VDVtDPAbp1zEhM7NSIUkj,https://music.youtube.com/search?q=Cuando%20all%C3%A1%20se%20pase%20lista%20Diosmasgym,https://music.apple.com/us/search?term=Cuando%20all%C3%A1%20se%20pase%20lista%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738ed4872bdfdf9960f3f9f34e
0buaYvMrKJOCCshbxg9Anl,Hola mi nombre es Ana,https://open.spotify.com/track/0buaYvMrKJOCCshbxg9Anl,https://music.youtube.com/search?q=Hola%20mi%20nombre%20es%20Ana%20Diosmasgym,https://music.apple.com/us/search?term=Hola%20mi%20nombre%20es%20Ana%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
0AomYSUxrfRPvLQoc0W6FL,Mi historia,https://open.spotify.com/track/0AomYSUxrfRPvLQoc0W6FL,https://music.youtube.com/search?q=Mi%20historia%20Diosmasgym,https://music.apple.com/us/search?term=Mi%20historia%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
48wWWt8LVFcmCosiW7B0x5,"No puedo, no puedo",https://open.spotify.com/track/48wWWt8LVFcmCosiW7B0x5,https://music.youtube.com/search?q=No%20puedo%2C%20no%20puedo%20Diosmasgym,https://music.apple.com/us/search?term=No%20puedo%2C%20no%20puedo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
7cjE2IYYDDd3VgUaPI9kYp,Regresando a tu casa,https://open.spotify.com/track/7cjE2IYYDDd3VgUaPI9kYp,https://music.youtube.com/search?q=Regresando%20a%20tu%20casa%20Diosmasgym,https://music.apple.com/us/search?term=Regresando%20a%20tu%20casa%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
2dZgo6sV6PmLqUpwXBH9Yf,Â¿Un cristiano puede perder la salvaciÃ³n ?,https://open.spotify.com/track/2dZgo6sV6PmLqUpwXBH9Yf,https://music.youtube.com/search?q=%C2%BFUn%20cristiano%20puede%20perder%20la%20salvaci%C3%B3n%20%3F%20Diosmasgym,https://music.apple.com/us/search?term=%C2%BFUn%20cristiano%20puede%20perder%20la%20salvaci%C3%B3n%20%3F%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
4uyAyLTTkPNtPJe9fYsO05,Estoy haciendo bien,https://open.spotify.com/track/4uyAyLTTkPNtPJe9fYsO05,https://music.youtube.com/search?q=Estoy%20haciendo%20bien%20Diosmasgym,https://music.apple.com/us/search?term=Estoy%20haciendo%20bien%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
0z93Uhg24hEZ4dtIzQWyiO,De vacÃ­o a lleno,https://open.spotify.com/track/0z93Uhg24hEZ4dtIzQWyiO,https://music.youtube.com/search?q=De%20vac%C3%ADo%20a%20lleno%20Diosmasgym,https://music.apple.com/us/search?term=De%20vac%C3%ADo%20a%20lleno%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
6TgHI7kLjeWNYaSmz7ZLHE,Somos unos Â¡HipÃ³critas!,https://open.spotify.com/track/6TgHI7kLjeWNYaSmz7ZLHE,https://music.youtube.com/search?q=Somos%20unos%20%C2%A1Hip%C3%B3critas!%20Diosmasgym,https://music.apple.com/us/search?term=Somos%20unos%20%C2%A1Hip%C3%B3critas!%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
6VXFWCEJY79wV1UqVZB6K7,Llenaste mi vacÃ­o,https://open.spotify.com/track/6VXFWCEJY79wV1UqVZB6K7,https://music.youtube.com/search?q=Llenaste%20mi%20vac%C3%ADo%20Diosmasgym,https://music.apple.com/us/search?term=Llenaste%20mi%20vac%C3%ADo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
2VfVFJPYegsZNVOT8N2Fzv,Creo que aquÃ­ no es,https://open.spotify.com/track/2VfVFJPYegsZNVOT8N2Fzv,https://music.youtube.com/search?q=Creo%20que%20aqu%C3%AD%20no%20es%20Diosmasgym,https://music.apple.com/us/search?term=Creo%20que%20aqu%C3%AD%20no%20es%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
2wvYVsBDgrLo8BQE2VOvkN,Tengo miedo,https://open.spotify.com/track/2wvYVsBDgrLo8BQE2VOvkN,https://music.youtube.com/search?q=Tengo%20miedo%20Diosmasgym,https://music.apple.com/us/search?term=Tengo%20miedo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309bb954e4929c87978277654
3SDeUYqWyVGlNzNqdKFRzc,Sin comunicaciÃ³n,https://open.spotify.com/track/3SDeUYqWyVGlNzNqdKFRzc,https://music.youtube.com/search?q=Sin%20comunicaci%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Sin%20comunicaci%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
6iUIKODFcSiHfHwh2xrx6j,Si no es de Cristo dejala en visto,https://open.spotify.com/track/6iUIKODFcSiHfHwh2xrx6j,https://music.youtube.com/search?q=Si%20no%20es%20de%20Cristo%20dejala%20en%20visto%20Diosmasgym,https://music.apple.com/us/search?term=Si%20no%20es%20de%20Cristo%20dejala%20en%20visto%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
5vylE4fOOwJl0vTGucwEQL,Feo eres,https://open.spotify.com/track/5vylE4fOOwJl0vTGucwEQL,https://music.youtube.com/search?q=Feo%20eres%20Diosmasgym,https://music.apple.com/us/search?term=Feo%20eres%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
2irOner93IXxQhkOZNVrHa,Me presento ante ti,https://open.spotify.com/track/2irOner93IXxQhkOZNVrHa,https://music.youtube.com/search?q=Me%20presento%20ante%20ti%20Diosmasgym,https://music.apple.com/us/search?term=Me%20presento%20ante%20ti%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
2dRNoiBerXcbFiYHvFEcx6,Abriste tu corazÃ³n y lo destrozaron,https://open.spotify.com/track/2dRNoiBerXcbFiYHvFEcx6,https://music.youtube.com/search?q=Abriste%20tu%20coraz%C3%B3n%20y%20lo%20destrozaron%20Diosmasgym,https://music.apple.com/us/search?term=Abriste%20tu%20coraz%C3%B3n%20y%20lo%20destrozaron%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
2aAvOE3fpvy10N2G9hq2EC,Â¿Otra oportunidad?,https://open.spotify.com/track/2aAvOE3fpvy10N2G9hq2EC,https://music.youtube.com/search?q=%C2%BFOtra%20oportunidad%3F%20Diosmasgym,https://music.apple.com/us/search?term=%C2%BFOtra%20oportunidad%3F%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
1y7shSxJXNn7gnlnhC0jaE,No puedo dormir,https://open.spotify.com/track/1y7shSxJXNn7gnlnhC0jaE,https://music.youtube.com/search?q=No%20puedo%20dormir%20Diosmasgym,https://music.apple.com/us/search?term=No%20puedo%20dormir%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
5PDWpI4EziTpGOeSV5nGRR,Corrido de los capis,https://open.spotify.com/track/5PDWpI4EziTpGOeSV5nGRR,https://music.youtube.com/search?q=Corrido%20de%20los%20capis%20Diosmasgym,https://music.apple.com/us/search?term=Corrido%20de%20los%20capis%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
77BLg6S7tnBvU3cFiXCVva,Piensa mÃ¡s en ti,https://open.spotify.com/track/77BLg6S7tnBvU3cFiXCVva,https://music.youtube.com/search?q=Piensa%20m%C3%A1s%20en%20ti%20Diosmasgym,https://music.apple.com/us/search?term=Piensa%20m%C3%A1s%20en%20ti%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
0spGtf4Fd5u0qUcPCBGgXb,Desde el 614,https://open.spotify.com/track/0spGtf4Fd5u0qUcPCBGgXb,https://music.youtube.com/search?q=Desde%20el%20614%20Diosmasgym,https://music.apple.com/us/search?term=Desde%20el%20614%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2731fa4381690ea6cb93ed40c7c
7t4bL88esSaVr0mxpouRhi,DICIEMBRE EL MAS TRISTE,https://open.spotify.com/track/7t4bL88esSaVr0mxpouRhi,https://music.youtube.com/search?q=DICIEMBRE%20EL%20MAS%20TRISTE%20Diosmasgym,https://music.apple.com/us/search?term=DICIEMBRE%20EL%20MAS%20TRISTE%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
3T9XZq0cbIk2IaXUtSNXco,AlgÃºn dÃ­a te dije que no tendrÃ­a alguien mÃ¡s que a ti,https://open.spotify.com/track/3T9XZq0cbIk2IaXUtSNXco,https://music.youtube.com/search?q=Alg%C3%BAn%20d%C3%ADa%20te%20dije%20que%20no%20tendr%C3%ADa%20alguien%20m%C3%A1s%20que%20a%20ti%20Diosmasgym,https://music.apple.com/us/search?term=Alg%C3%BAn%20d%C3%ADa%20te%20dije%20que%20no%20tendr%C3%ADa%20alguien%20m%C3%A1s%20que%20a%20ti%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
3nE46wpPjFwdFP0k4VzD7F,Un Cristiano en el Trabajo,https://open.spotify.com/track/3nE46wpPjFwdFP0k4VzD7F,https://music.youtube.com/search?q=Un%20Cristiano%20en%20el%20Trabajo%20Diosmasgym,https://music.apple.com/us/search?term=Un%20Cristiano%20en%20el%20Trabajo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
29Yhn7O2to5wBE8gzA2DLp,EL TERCERO EN LA RELACION,https://open.spotify.com/track/29Yhn7O2to5wBE8gzA2DLp,https://music.youtube.com/search?q=EL%20TERCERO%20EN%20LA%20RELACION%20Diosmasgym,https://music.apple.com/us/search?term=EL%20TERCERO%20EN%20LA%20RELACION%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
6U78xF6ez8BrXC1NejyfWS,Seamos como niÃ±os,https://open.spotify.com/track/6U78xF6ez8BrXC1NejyfWS,https://music.youtube.com/search?q=Seamos%20como%20ni%C3%B1os%20Diosmasgym,https://music.apple.com/us/search?term=Seamos%20como%20ni%C3%B1os%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
7BOcxmhJb6x9c52OULHtKs,Te bloqueo y cambio de nÃºmero,https://open.spotify.com/track/7BOcxmhJb6x9c52OULHtKs,https://music.youtube.com/search?q=Te%20bloqueo%20y%20cambio%20de%20n%C3%BAmero%20Diosmasgym,https://music.apple.com/us/search?term=Te%20bloqueo%20y%20cambio%20de%20n%C3%BAmero%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
4Tmoqvy4NikIJdCzeQrHgZ,Lo mÃ¡s difÃ­cil de ser cristiano,https://open.spotify.com/track/4Tmoqvy4NikIJdCzeQrHgZ,https://music.youtube.com/search?q=Lo%20m%C3%A1s%20dif%C3%ADcil%20de%20ser%20cristiano%20Diosmasgym,https://music.apple.com/us/search?term=Lo%20m%C3%A1s%20dif%C3%ADcil%20de%20ser%20cristiano%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
6ItBtDI0Dy1s9Wzx3LgSST,Bautistas contra pentecostales,https://open.spotify.com/track/6ItBtDI0Dy1s9Wzx3LgSST,https://music.youtube.com/search?q=Bautistas%20contra%20pentecostales%20Diosmasgym,https://music.apple.com/us/search?term=Bautistas%20contra%20pentecostales%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
5mk62PI2mZgvmXTXKH7NYR,CatÃ³licos contra cristianos,https://open.spotify.com/track/5mk62PI2mZgvmXTXKH7NYR,https://music.youtube.com/search?q=Cat%C3%B3licos%20contra%20cristianos%20Diosmasgym,https://music.apple.com/us/search?term=Cat%C3%B3licos%20contra%20cristianos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
19rJZEbWNKkw1gDNNhOnCc,Me mueve el tapete,https://open.spotify.com/track/19rJZEbWNKkw1gDNNhOnCc,https://music.youtube.com/search?q=Me%20mueve%20el%20tapete%20Diosmasgym,https://music.apple.com/us/search?term=Me%20mueve%20el%20tapete%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27301e641364089b074ea6b74f1
5iyMEj5KZYEfdj5hfYqlTf,"Â¡Click! Bye, Bye",https://open.spotify.com/track/5iyMEj5KZYEfdj5hfYqlTf,https://music.youtube.com/search?q=%C2%A1Click!%20Bye%2C%20Bye%20Diosmasgym,https://music.apple.com/us/search?term=%C2%A1Click!%20Bye%2C%20Bye%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
0P64K2Msqh29tepbEHAdT6,Amate Por Favor,https://open.spotify.com/track/0P64K2Msqh29tepbEHAdT6,https://music.youtube.com/search?q=Amate%20Por%20Favor%20Diosmasgym,https://music.apple.com/us/search?term=Amate%20Por%20Favor%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
12c9fE5OVjqwW2AdKSLOHs,Cumbia Pa'l Camino,https://open.spotify.com/track/12c9fE5OVjqwW2AdKSLOHs,https://music.youtube.com/search?q=Cumbia%20Pa'l%20Camino%20Diosmasgym,https://music.apple.com/us/search?term=Cumbia%20Pa'l%20Camino%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
0arFcwTHOcBdHao8Mcab4O,"Deja la Soda, Hermano",https://open.spotify.com/track/0arFcwTHOcBdHao8Mcab4O,https://music.youtube.com/search?q=Deja%20la%20Soda%2C%20Hermano%20Diosmasgym,https://music.apple.com/us/search?term=Deja%20la%20Soda%2C%20Hermano%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
1Kc2m4C1VQDvUhocMvpk32,Haz Tu ManifestaciÃ³n,https://open.spotify.com/track/1Kc2m4C1VQDvUhocMvpk32,https://music.youtube.com/search?q=Haz%20Tu%20Manifestaci%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Haz%20Tu%20Manifestaci%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
54pWN4rtaUkPRNCzForPIM,Hoy Grito al Cielo,https://open.spotify.com/track/54pWN4rtaUkPRNCzForPIM,https://music.youtube.com/search?q=Hoy%20Grito%20al%20Cielo%20Diosmasgym,https://music.apple.com/us/search?term=Hoy%20Grito%20al%20Cielo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273fdd10454bc8958a07852fc42
